metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1779968330,1.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_duration,1779968330,181.263000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_blocked,1779968330,3.973000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_connecting,1779968330,0.301000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_tls_handshaking,1779968330,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_sending,1779968330,0.183000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_waiting,1779968330,180.412000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_receiving,1779968330,0.668000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_failed,1779968330,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
checks,1779968330,1.000000,status 200,,,,,,,,default,,,,,,,
vus,1779968330,1.000000,,,,,,,,,,,,,,,,
vus_max,1779968330,10.000000,,,,,,,,,,,,,,,,
data_sent,1779968331,78.000000,,,,,,,,,default,,,,,,,
data_received,1779968331,902.000000,,,,,,,,,default,,,,,,,
iteration_duration,1779968331,1186.788375,,,,,,,,,default,,,,,,,
iterations,1779968331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1779968331,1.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_duration,1779968331,12.631000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_blocked,1779968331,0.004000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_connecting,1779968331,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_tls_handshaking,1779968331,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_sending,1779968331,0.014000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_waiting,1779968331,12.561000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_receiving,1779968331,0.056000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_failed,1779968331,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
checks,1779968331,1.000000,status 200,,,,,,,,default,,,,,,,
vus,1779968331,1.000000,,,,,,,,,,,,,,,,
vus_max,1779968331,10.000000,,,,,,,,,,,,,,,,
data_sent,1779968332,78.000000,,,,,,,,,default,,,,,,,
data_received,1779968332,902.000000,,,,,,,,,default,,,,,,,
iteration_duration,1779968332,1012.816750,,,,,,,,,default,,,,,,,
iterations,1779968332,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1779968332,1.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_duration,1779968332,10.974000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_blocked,1779968332,0.006000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_connecting,1779968332,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_tls_handshaking,1779968332,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_sending,1779968332,0.025000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_waiting,1779968332,10.796000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_receiving,1779968332,0.153000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_failed,1779968332,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
checks,1779968332,1.000000,status 200,,,,,,,,default,,,,,,,
vus,1779968332,1.000000,,,,,,,,,,,,,,,,
vus_max,1779968332,10.000000,,,,,,,,,,,,,,,,
data_sent,1779968333,78.000000,,,,,,,,,default,,,,,,,
data_received,1779968333,902.000000,,,,,,,,,default,,,,,,,
iteration_duration,1779968333,1012.271959,,,,,,,,,default,,,,,,,
iterations,1779968333,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1779968333,1.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_duration,1779968333,7.854000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_blocked,1779968333,0.009000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_connecting,1779968333,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_tls_handshaking,1779968333,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_sending,1779968333,0.025000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_waiting,1779968333,7.535000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_receiving,1779968333,0.294000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
http_req_failed,1779968333,0.000000,,,,true,,GET,http://localhost:9000/products,HTTP/1.1,default,,200,,,http://localhost:9000/products,,
